year,numOut,numExecs,numVCs,startupHadFinancing,financingRoundNumer,cik1,cik2,cik3,cik4
2017,0,2,1,0,,1638808,,,
2017,0,2,0,1,1,1638811,,,
2015,0,2,3,1,1,1638826,,,
2016,0,2,4,0,,1638826,,,
2017,0,2,4,1,2,1638826,,,
2015,0,3,0,1,1,1638842,,,
2016,0,3,0,0,,1638842,,,
2017,0,3,0,0,,1638842,,,
2015,0,2,0,1,1,1638873,,,
2016,0,2,0,1,2,1638873,,,
2017,0,2,0,0,,1638873,,,
2015,1,2,1,1,1,1638896,,,
2016,1,2,1,0,,1638896,,,
2017,1,2,1,0,,1638896,,,
2015,0,2,1,1,1,1638905,,,
2016,0,2,1,0,,1638905,,,
2017,0,2,1,0,,1638905,,,
2014,1,1,2,1,1,1638910,,,
2015,1,1,2,1,2,1638910,,,
2016,1,1,2,0,,1638910,,,
2017,1,1,2,0,,1638910,,,
2017,1,1,1,1,1,1638940,,,
2015,0,1,2,1,1,1638955,,,
2016,0,1,2,0,,1638955,,,
2017,0,1,2,1,2,1638955,,,
2015,0,2,1,1,1,1639013,,,
2016,0,2,1,1,2,1639013,,,
2017,0,1,1,1,3,1639013,,,
2016,1,2,0,1,1,1639052,,,
2017,1,2,0,1,2,1639052,,,
2015,0,2,1,1,1,1639148,,,
2016,0,2,3,1,2,1639148,,,
2017,0,2,2,1,3,1639148,,,
2015,0,1,0,1,1,1639282,,,
2016,0,1,0,0,,1639282,,,
2017,0,1,0,0,,1639282,,,
2017,0,1,0,1,1,1639291,,,
2015,0,2,0,1,1,1639313,,,
2016,0,2,0,1,2,1639313,,,
2017,0,2,0,1,3,1639313,,,
2015,0,1,1,1,1,1639381,,,
2016,0,1,1,0,,1639381,,,
2017,0,1,1,1,2,1639381,,,
2016,0,1,0,1,1,1639450,,,
2017,0,1,0,1,2,1639450,,,
2015,0,3,1,1,1,1639516,,,
2016,0,3,1,0,,1639516,,,
2017,0,3,1,0,,1639516,,,
2015,0,2,1,1,1,1639545,,,
2016,0,2,1,0,,1639545,,,
2017,0,2,2,1,2,1639545,,,
2015,0,3,0,1,1,1639562,,,
2016,0,2,0,1,2,1639562,,,
2017,0,2,0,1,3,1639562,,,
2016,1,2,1,1,1,1639632,,,
2017,1,3,1,1,2,1639632,,,
2015,0,3,1,1,1,1639674,,,
2016,0,3,1,0,,1639674,,,
2017,0,3,1,0,,1639674,,,
2015,0,2,1,1,1,1639723,,,
2016,0,2,1,1,2,1639723,,,
2017,0,2,1,1,3,1639723,,,
2017,1,1,1,1,1,1639893,,,
2015,0,2,1,1,1,1639916,,,
2016,0,2,1,0,,1639916,,,
2017,0,2,1,0,,1639916,,,
2015,0,2,1,1,1,1639965,,,
2016,0,2,1,0,,1639965,,,
2017,0,2,1,0,,1639965,,,
2015,0,2,0,1,1,1639970,,,
2016,1,2,2,1,2,1639970,,,
2017,1,2,2,1,3,1639970,,,
2015,0,1,0,1,1,1639981,,,
2016,0,1,0,1,2,1639981,,,
2017,1,1,2,1,3,1639981,,,
2015,0,2,1,1,1,1639985,,,
2016,1,2,1,1,2,1639985,,,
2017,1,2,1,0,,1639985,,,
2014,0,2,1,1,1,1640013,,,
2015,0,2,1,0,,1640013,,,
2016,0,2,1,1,2,1640013,,,
2017,0,2,2,1,3,1640013,,,
2015,2,1,3,1,1,1640088,,,
2016,2,1,3,0,,1640088,,,
2017,2,1,3,0,,1640088,,,
2016,0,2,0,1,1,1640100,,,
2017,1,2,0,1,2,1640100,,,
2015,0,2,1,1,1,1640107,,,
2016,0,2,1,1,2,1640107,,,
2017,0,2,1,0,,1640107,,,
2015,0,2,0,1,1,1640131,,,
2016,0,2,0,0,,1640131,,,
2017,0,2,1,1,2,1640131,,,
2015,0,1,1,1,1,1640171,,,
2016,0,1,2,1,2,1640171,,,
2017,0,1,2,0,,1640171,,,
2015,0,2,1,1,1,1640279,,,
2016,0,2,1,1,2,1640279,,,
2017,0,2,2,1,3,1640279,,,
2017,0,3,2,1,1,1640287,,,
2016,0,1,2,1,1,1640292,,,
2017,0,1,2,1,2,1640292,,,
2015,0,1,0,1,1,1640311,,,
2016,0,1,0,0,,1640311,,,
2017,0,2,0,1,1,1640327,,,
2014,0,1,2,1,1,1640415,,,
2015,0,1,2,0,,1640415,,,
2016,0,1,3,1,2,1640415,,,
2017,0,1,3,1,3,1640415,,,
2016,1,1,4,1,1,1640428,,,
2017,1,1,4,0,,1640428,,,
2015,0,2,1,1,1,1640553,,,
2016,1,2,1,1,2,1640553,,,
2017,2,2,1,1,3,1640553,,,
2015,0,2,0,1,1,1640598,,,
2016,0,2,0,0,,1640598,,,
2017,0,2,0,0,,1640598,,,
2015,0,2,2,1,1,1640772,,,
2016,0,2,2,1,2,1640772,,,
2017,0,2,2,1,3,1640772,,,
2015,0,1,0,1,1,1640773,,,
2016,0,1,0,0,,1640773,,,
2017,0,1,0,0,,1640773,,,
2015,1,1,1,1,1,1640814,,,
2016,1,1,1,0,,1640814,,,
2017,1,1,1,1,2,1640814,,,
2015,0,3,0,1,1,1640949,,,
2016,0,3,1,1,2,1640949,,,
2015,1,1,1,1,1,1640950,,,
2016,1,1,1,0,,1640950,,,
2017,1,1,1,0,,1640950,,,
2015,1,1,2,1,1,1641018,,,
2016,1,1,2,1,2,1641018,,,
2017,1,1,2,0,,1641018,,,
2017,0,2,1,1,1,1641031,,,
2017,0,1,0,1,1,1641152,,,
2016,0,2,0,1,1,1641194,,,
2017,0,2,0,1,2,1641194,,,
2017,1,3,2,1,1,1641241,,,
2015,0,2,1,1,1,1641399,,,
2016,0,2,1,0,,1641399,,,
2017,0,2,1,0,,1641399,,,
2016,0,2,2,1,1,1641635,,,
2017,1,2,2,1,2,1641635,,,
2016,0,2,4,1,1,1641682,,,
2017,0,2,4,0,,1641682,,,
2015,1,3,0,1,1,1641700,,,
2016,1,3,0,1,2,1641700,,,
2017,1,3,0,1,3,1641700,,,
2015,0,1,0,1,1,1641753,,,
2016,2,1,1,1,2,1641753,,,
2017,2,1,1,1,3,1641753,,,
2017,0,1,0,1,1,1641821,,,
2015,0,3,1,1,1,1641842,,,
2016,0,3,1,0,,1641842,,,
2017,0,3,1,0,,1641842,,,
2016,0,4,0,1,1,1641846,,,
2017,0,2,2,1,2,1641846,,,
2015,0,2,0,1,1,1641905,,,
2016,0,2,0,1,2,1641905,,,
2017,0,2,0,0,,1641905,,,
2016,0,2,1,1,1,1642006,,,
2017,0,2,1,0,,1642006,,,
2016,0,1,0,1,1,1642067,,,
2017,0,1,0,0,,1642067,,,
2017,0,2,2,1,1,1642154,,,
2017,2,1,0,1,1,1642229,,,
2016,1,1,0,1,1,1642260,,,
2017,2,1,1,0,,1642260,,,
2015,0,1,0,1,1,1642291,,,
2016,0,1,0,0,,1642291,,,
2017,0,1,0,0,,1642291,,,
2017,0,1,0,1,1,1642395,,,
2015,0,2,0,1,1,1642412,,,
2016,0,2,0,0,,1642412,,,
2017,0,2,1,1,2,1642412,,,
2016,0,2,2,1,1,1642422,,,
2017,0,2,2,0,,1642422,,,
2015,0,2,1,1,1,1642431,,,
2016,0,2,2,1,2,1642431,,,
2017,0,2,2,0,,1642431,,,
2015,0,2,0,1,1,1642451,,,
2016,0,2,0,0,,1642451,,,
2017,0,2,0,1,2,1642451,,,
2016,0,2,1,1,1,1642496,,,
2017,0,2,1,0,,1642496,,,
2015,2,1,3,1,1,1642545,,,
2016,2,2,4,1,2,1642545,,,
2017,2,1,4,1,3,1642545,,,
2016,0,1,0,1,1,1642606,,,
2017,0,1,0,1,2,1642606,,,
2016,1,2,0,1,1,1642656,,,
2017,1,2,0,0,,1642656,,,
2016,0,2,2,1,1,1642752,,,
2017,0,2,2,0,,1642752,,,
2015,1,1,1,1,1,1642876,,,
2016,1,1,1,0,,1642876,,,
2017,1,1,1,0,,1642876,,,
2015,0,2,1,1,1,1642896,,,
2016,0,2,1,1,2,1642896,,,
2017,0,2,2,1,3,1642896,,,
2015,0,3,0,1,1,1642967,,,
2016,0,3,0,0,,1642967,,,
2017,0,3,0,0,,1642967,,,
2015,3,1,1,1,1,1642970,,,
2016,3,1,1,0,,1642970,,,
2017,3,1,3,1,2,1642970,,,
2016,1,2,2,1,1,1642992,,,
2017,1,2,2,1,2,1642992,,,
2015,1,1,1,1,1,1643021,,,
2016,1,1,2,1,2,1643021,,,
2017,1,1,3,1,3,1643021,,,
2017,1,2,1,1,1,1643068,,,
2015,0,2,2,1,1,1643103,,,
2016,0,2,2,0,,1643103,,,
2017,0,2,2,0,,1643103,,,
2015,0,2,2,1,1,1643176,,,
2016,0,2,3,1,2,1643176,,,
2017,0,2,3,1,3,1643176,,,
2015,0,2,0,1,1,1643181,,,
2016,0,2,0,1,2,1643181,,,
2017,0,2,0,0,,1643181,,,
2016,0,2,0,1,1,1643212,,,
2017,0,2,0,0,,1643212,,,
2015,0,3,0,1,1,1643268,,,
2016,0,3,0,0,,1643268,,,
2017,0,3,0,0,,1643268,,,
2015,1,1,0,1,1,1643309,,,
2016,1,3,1,1,2,1643309,,,
2017,1,3,1,0,,1643309,,,
2015,4,1,1,1,1,1643405,,,
2016,4,1,1,0,,1643405,,,
2017,4,1,1,0,,1643405,,,
2015,0,2,1,1,1,1643408,,,
2016,0,2,2,1,2,1643408,,,
2017,0,2,2,0,,1643408,,,
2015,1,2,0,1,1,1643442,,,
2016,1,2,0,0,,1643442,,,
2017,1,2,0,0,,1643442,,,
2013,0,1,0,1,1,1643455,,,
2014,0,1,0,0,,1643455,,,
2015,0,1,0,0,,1643455,,,
2016,0,1,0,0,,1643455,,,
2017,0,2,3,1,1,1643461,,,
2015,0,1,0,1,1,1643525,,,
2016,0,1,0,1,2,1643525,,,
2017,1,1,1,1,3,1643525,,,
2017,0,1,0,1,1,1643612,,,
2015,1,1,1,1,1,1643704,,,
2016,1,1,2,1,2,1643704,,,
2017,1,1,2,0,,1643704,,,
2015,0,2,0,1,1,1643768,,,
2016,0,2,0,0,,1643768,,,
2017,0,2,0,0,,1643768,,,
2015,1,1,1,1,1,1643862,,,
2016,1,1,1,0,,1643862,,,
2017,1,1,1,0,,1643862,,,
2015,0,1,2,1,1,1643925,,,
2016,0,1,2,1,2,1643925,,,
2017,0,1,1,0,,1643925,,,
2015,0,2,0,1,1,1643936,,,
2016,0,2,0,1,2,1643936,,,
2017,0,2,0,0,,1643936,,,
2017,0,2,0,1,1,1644020,,,
2015,1,3,0,1,1,1644037,,,
2016,1,3,0,0,,1644037,,,
2017,1,3,0,0,,1644037,,,
2015,1,1,2,1,1,1644046,,,
2016,1,1,2,0,,1644046,,,
2017,1,1,2,0,,1644046,,,
2015,1,2,0,1,1,1644086,,,
2016,2,2,0,0,,1644086,,,
2017,1,2,0,1,2,1644086,,,
2017,0,1,3,1,1,1644099,,,
2015,0,2,1,1,1,1644128,,,
2016,0,2,1,0,,1644128,,,
2017,0,2,2,1,2,1644128,,,
2016,2,1,2,1,1,1644142,,,
2017,1,1,3,1,2,1644142,,,
2015,0,1,2,1,1,1644170,,,
2016,0,1,2,1,2,1644170,,,
2017,0,1,2,0,,1644170,,,
2016,0,1,1,1,1,1644204,,,
2017,1,1,1,1,2,1644204,,,
2009,0,1,1,1,1,1644226,1457642,,
2010,0,1,2,1,2,1644226,1457642,,
2011,0,1,1,0,,1644226,1457642,,
2012,0,1,0,1,3,1644226,1457642,,
2013,0,1,0,0,,1644226,1457642,,
2014,0,1,0,0,,1644226,1457642,,
2015,2,2,2,1,4,1644226,1457642,,
2016,2,2,2,0,,1644226,1457642,,
2017,0,3,3,1,5,1644226,1457642,,
2015,0,2,0,1,1,1644408,,,
2016,0,2,0,0,,1644408,,,
2017,0,2,0,0,,1644408,,,
2017,2,1,1,1,1,1644554,,,
2015,0,2,1,1,1,1644580,,,
2016,0,2,2,0,,1644580,,,
2017,0,2,2,1,2,1644580,,,
2017,0,1,1,1,1,1644649,,,
2015,2,1,3,1,1,1644743,,,
2016,2,1,3,0,,1644743,,,
2017,2,1,3,0,,1644743,,,
2015,0,3,2,1,1,1644793,,,
2016,0,3,2,0,,1644793,,,
2017,0,3,1,0,,1644793,,,
2015,1,1,2,1,1,1644970,,,
2016,1,1,2,0,,1644970,,,
2017,2,1,2,1,1,1645039,,,
2015,0,0,1,1,1,1645055,,,
2016,0,0,1,1,2,1645055,,,
2017,0,1,1,1,3,1645055,,,
2016,0,1,0,1,1,1645185,,,
2017,0,1,0,0,,1645185,,,
2017,0,2,2,1,1,1645202,,,
2015,0,1,0,1,1,1645335,,,
2016,0,2,0,1,2,1645335,,,
2017,0,2,0,1,3,1645335,,,
2016,1,2,1,1,1,1645371,,,
2017,1,2,1,0,,1645371,,,
2015,0,1,1,1,1,1645386,,,
2016,0,2,2,1,2,1645386,,,
2017,0,2,2,1,3,1645386,,,
2015,1,2,1,1,1,1645444,,,
2016,1,2,1,0,,1645444,,,
2017,1,2,2,1,2,1645444,,,
2016,0,1,3,1,1,1645558,,,
2017,0,1,3,0,,1645558,,,
2015,0,1,0,1,1,1645613,,,
2016,0,1,1,0,,1645613,,,
2017,1,1,2,1,2,1645613,,,
2015,1,2,1,1,1,1645666,,,
2016,3,2,1,0,,1645666,,,
2017,3,2,2,1,2,1645666,,,
2015,1,1,0,1,1,1645671,,,
2016,1,1,0,1,2,1645671,,,
2017,2,2,2,0,,1645671,,,
2016,0,2,2,1,1,1645701,,,
2017,0,2,2,1,2,1645701,,,
2015,0,3,0,1,1,1645892,,,
2016,2,3,0,1,2,1645892,,,
2017,2,3,0,1,3,1645892,,,
2016,1,4,1,1,1,1645903,,,
2017,1,1,1,0,,1645903,,,
2016,0,1,1,1,1,1645956,,,
2017,1,1,1,0,,1645956,,,
2015,0,2,3,1,1,1646041,,,
2016,0,2,3,0,,1646041,,,
2017,0,3,5,1,2,1646041,,,
2015,0,3,0,1,1,1646093,,,
2016,0,3,0,0,,1646093,,,
2017,0,3,0,0,,1646093,,,
2015,0,1,1,1,1,1646116,,,
2016,0,1,1,0,,1646116,,,
2017,0,1,1,0,,1646116,,,
2015,0,3,0,1,1,1646162,,,
2016,0,3,0,0,,1646162,,,
2017,0,3,0,0,,1646162,,,
2015,3,5,1,1,1,1646215,,,
2016,3,5,2,0,,1646215,,,
2017,2,5,2,0,,1646215,,,
2017,0,2,0,1,1,1646446,,,
2017,3,1,0,1,1,1646540,,,
2015,0,1,0,1,1,1646592,,,
2016,0,1,0,0,,1646592,,,
2017,0,1,0,0,,1646592,,,
2016,0,3,0,1,1,1646602,,,
2017,0,3,0,0,,1646602,,,
2017,0,2,5,1,1,1646618,,,
2015,0,2,0,1,1,1646637,,,
2016,0,2,0,1,2,1646637,,,
2017,0,1,0,0,,1646637,,,
2015,0,4,0,1,1,1646692,,,
2016,0,4,0,1,2,1646692,,,
2017,0,3,0,0,,1646692,,,
2016,1,1,2,1,1,1646707,,,
2017,1,1,0,0,,1646707,,,
2015,0,1,0,1,1,1646719,,,
2016,0,1,0,0,,1646719,,,
2017,0,1,0,0,,1646719,,,
2015,0,1,1,1,1,1646758,,,
2016,0,1,1,0,,1646758,,,
2015,0,2,1,1,1,1646774,,,
2016,0,2,1,0,,1646774,,,
2017,0,2,1,0,,1646774,,,
2015,0,2,0,1,1,1646838,,,
2016,0,2,0,0,,1646838,,,
2017,0,2,0,0,,1646838,,,
2017,0,3,0,1,1,1646921,,,
2015,0,1,1,1,1,1646971,,,
2016,0,1,1,0,,1646971,,,
2017,0,1,1,1,2,1646971,,,
2015,0,2,0,1,1,1647011,,,
2016,0,2,0,1,2,1647011,,,
2017,3,2,0,1,3,1647011,,,
2016,0,3,2,1,1,1647051,,,
2017,0,2,2,1,2,1647051,,,
2017,3,4,0,1,1,1647185,,,
2015,0,3,0,1,1,1647303,,,
2016,0,3,0,0,,1647303,,,
2017,0,3,0,0,,1647303,,,
2015,0,1,1,1,1,1647323,,,
2016,0,1,1,1,2,1647323,,,
2017,0,1,1,0,,1647323,,,
2015,1,2,1,1,1,1647424,,,
2016,1,2,1,1,2,1647424,,,
2017,1,2,1,0,,1647424,,,
2015,0,3,0,1,1,1647463,,,
2016,0,3,1,0,,1647463,,,
2017,0,1,1,1,2,1647463,,,
2017,0,1,1,1,1,1647684,,,
2016,0,2,1,1,1,1647707,,,
2017,0,2,1,0,,1647707,,,
2015,2,2,1,1,1,1647712,,,
2016,2,2,1,0,,1647712,,,
2017,2,2,1,0,,1647712,,,
2015,0,2,1,1,1,1647763,,,
2016,0,2,2,1,2,1647763,,,
2017,0,2,2,1,3,1647763,,,
2017,1,2,2,1,1,1647828,,,
2016,1,3,1,1,1,1647924,,,
2017,2,3,0,0,,1647924,,,
2016,0,3,0,1,1,1647992,,,
2017,0,3,0,0,,1647992,,,
2015,0,2,0,1,1,1648016,,,
2016,0,2,0,1,2,1648016,,,
2017,0,2,0,1,3,1648016,,,
2015,2,1,1,1,1,1648044,,,
2016,2,1,1,0,,1648044,,,
2017,2,1,1,0,,1648044,,,
2015,0,2,4,1,1,1648126,,,
2016,0,2,4,0,,1648126,,,
2017,0,1,4,0,,1648126,,,
2015,3,2,0,1,1,1648213,,,
2016,3,2,0,0,,1648213,,,
2017,3,2,0,1,2,1648213,,,
2016,0,4,0,1,1,1648376,,,
2017,0,4,0,0,,1648376,,,
2015,3,2,0,1,1,1648485,,,
2016,3,2,0,0,,1648485,,,
2017,3,2,0,1,2,1648485,,,
2015,0,2,1,1,1,1648491,,,
2016,0,2,1,0,,1648491,,,
2017,0,2,1,1,2,1648491,,,
2015,0,2,1,1,1,1648615,,,
2016,0,2,1,0,,1648615,,,
2017,0,2,1,1,2,1648615,,,
2016,0,1,0,1,1,1648628,,,
2017,0,1,0,0,,1648628,,,
2015,0,2,0,1,1,1648670,,,
2016,0,2,0,1,2,1648670,,,
2017,0,2,1,1,3,1648670,,,
2015,0,1,1,1,1,1648689,,,
2016,0,1,1,0,,1648689,,,
2017,1,1,2,1,2,1648689,,,
2016,0,1,0,1,1,1648704,,,
2017,0,1,0,0,,1648704,,,
2016,1,1,1,1,1,1648717,,,
2017,1,1,1,0,,1648717,,,
2015,0,2,1,1,1,1648753,,,
2016,0,2,3,1,2,1648753,,,
2017,0,2,3,0,,1648753,,,
2016,0,2,0,1,1,1648770,,,
2017,0,2,0,0,,1648770,,,
2015,0,1,3,1,1,1648782,,,
2016,0,1,3,1,2,1648782,,,
2017,0,1,4,1,3,1648782,,,
2015,1,2,0,1,1,1648827,,,
2016,1,2,0,1,2,1648827,,,
2017,1,2,0,1,3,1648827,,,
2017,0,2,1,1,1,1648829,,,
2016,2,2,2,1,1,1648841,,,
2017,0,2,2,0,,1648841,,,
2016,0,1,1,1,1,1648854,,,
2017,0,1,0,0,,1648854,,,
2017,2,2,0,1,1,1648884,,,
2017,0,4,0,1,1,1648980,,,
2015,0,1,1,1,1,1649002,,,
2016,0,1,1,0,,1649002,,,
2017,0,1,1,1,2,1649002,,,
2016,0,0,0,1,1,1649030,,,
2017,0,1,1,1,2,1649030,,,
2015,0,0,0,1,1,1649078,,,
2016,0,0,0,0,,1649078,,,
2017,0,1,0,1,2,1649078,,,
2017,1,2,3,1,1,1649092,,,
2015,1,1,3,1,1,1649094,,,
2016,1,1,3,0,,1649094,,,
2017,2,1,5,1,2,1649094,,,
2015,0,1,0,1,1,1649106,,,
2016,0,1,0,1,2,1649106,,,
2017,0,1,0,0,,1649106,,,
2015,1,1,1,1,1,1649153,,,
2016,1,1,1,0,,1649153,,,
2017,1,1,1,1,2,1649153,,,
2015,0,1,0,1,1,1649303,,,
2016,0,1,0,1,2,1649303,,,
2017,0,2,1,1,3,1649303,,,
2016,0,2,1,1,1,1649412,,,
2017,0,2,1,0,,1649412,,,
2017,0,2,3,1,1,1649436,,,
2017,0,1,3,1,1,1649444,,,
2015,0,1,1,1,1,1649540,,,
2016,0,1,1,0,,1649540,,,
2017,0,1,1,0,,1649540,,,
2016,0,3,0,1,1,1649547,,,
2017,0,3,0,1,2,1649547,,,
2015,0,1,0,1,1,1649556,,,
2016,0,3,0,1,2,1649556,,,
2017,0,3,0,0,,1649556,,,
2015,0,1,4,1,1,1649563,,,
2016,0,1,4,1,2,1649563,,,
2017,0,1,5,1,3,1649563,,,
2016,2,1,0,1,1,1649564,,,
2017,1,1,2,1,2,1649564,,,
2016,0,2,0,1,1,1649636,,,
2017,0,2,0,0,,1649636,,,
2016,0,2,0,1,1,1649688,,,
2017,0,1,0,0,,1649688,,,
2017,0,2,0,1,1,1649797,,,
2017,1,2,2,1,1,1649864,,,
2015,0,1,1,1,1,1649890,,,
2016,0,1,1,0,,1649890,,,
2017,0,1,1,1,2,1649890,,,
2015,0,2,1,1,1,1649948,,,
2016,0,2,0,0,,1649948,,,
2017,0,2,1,1,2,1649948,,,
2015,1,2,2,1,1,1649969,,,
2016,1,2,2,0,,1649969,,,
2017,1,2,2,0,,1649969,,,
2015,0,1,0,1,1,1650077,,,
2016,0,1,0,0,,1650077,,,
2017,0,1,0,1,2,1650077,,,
2015,0,2,0,1,1,1650094,,,
2016,1,2,3,0,,1650094,,,
2017,1,2,3,1,2,1650094,,,
2015,1,1,0,1,1,1650096,,,
2016,1,1,0,0,,1650096,,,
2017,1,1,0,1,2,1650096,,,
2015,0,2,0,1,1,1650127,,,
2015,0,4,2,1,1,1650164,,,
2016,0,2,2,0,,1650164,,,
2017,0,2,3,1,2,1650164,,,
2015,0,2,1,1,1,1650177,,,
2016,1,2,1,0,,1650177,,,
2017,1,2,1,0,,1650177,,,
2017,0,3,0,1,1,1650184,,,
2016,0,1,0,1,1,1650200,,,
2017,0,1,0,1,2,1650200,,,
2015,0,3,1,1,1,1650216,,,
2016,0,3,1,0,,1650216,,,
2017,2,2,1,1,2,1650216,,,
2015,0,2,2,1,1,1650227,,,
2016,0,2,2,0,,1650227,,,
2017,0,2,2,1,2,1650227,,,
2016,0,2,0,1,1,1650349,,,
2017,0,2,0,0,,1650349,,,
2015,1,1,2,1,1,1650491,,,
2016,1,1,2,0,,1650491,,,
2017,1,1,2,0,,1650491,,,
2015,0,1,2,1,1,1650519,,,
2016,0,1,2,1,2,1650519,,,
2017,0,1,2,1,3,1650519,,,
2016,0,1,2,1,1,1650538,,,
2017,0,1,3,1,2,1650538,,,
2016,0,2,1,1,1,1650557,,,
2017,0,2,1,1,2,1650557,,,
2016,0,1,2,1,1,1650610,,,
2017,0,1,2,0,,1650610,,,
2017,2,1,2,1,1,1650638,,,
2015,0,1,0,1,1,1650662,,,
2016,0,1,0,0,,1650662,,,
2017,0,1,0,0,,1650662,,,
2015,1,2,0,1,1,1650676,,,
2016,1,2,1,0,,1650676,,,
2017,1,2,1,1,2,1650676,,,
2017,1,2,4,1,1,1650699,,,
2017,0,2,2,1,1,1650731,,,
2015,0,2,4,1,1,1650743,,,
2016,0,2,4,0,,1650743,,,
2017,0,2,4,1,2,1650743,,,
2015,1,1,1,1,1,1650803,,,
2016,1,1,1,0,,1650803,,,
2017,1,2,1,1,2,1650803,,,
2017,1,1,3,1,1,1650809,,,
2015,0,1,0,1,1,1650812,,,
2016,0,1,0,1,2,1650812,,,
2017,0,1,0,0,,1650812,,,
2015,0,2,0,1,1,1650837,,,
2016,0,2,0,0,,1650837,,,
2017,0,2,0,0,,1650837,,,
2016,1,2,0,1,1,1650849,,,
2017,1,2,0,1,2,1650849,,,
2015,0,1,1,1,1,1650873,,,
2016,0,1,1,0,,1650873,,,
2017,0,1,1,0,,1650873,,,
2015,0,1,0,1,1,1650982,,,
2016,0,1,0,0,,1650982,,,
2017,0,1,1,1,2,1650982,,,
2015,0,2,0,1,1,1651006,,,
2016,0,2,0,0,,1651006,,,
2017,0,1,0,1,2,1651006,,,
2015,2,2,3,1,1,1651041,,,
2016,2,2,1,1,2,1651041,,,
2017,2,2,1,0,,1651041,,,
2015,3,2,1,1,1,1651069,,,
2016,3,2,1,0,,1651069,,,
2017,3,2,1,1,2,1651069,,,
2015,0,2,0,1,1,1651121,,,
2016,0,2,0,1,2,1651121,,,
2017,0,1,0,0,,1651121,,,
2012,1,2,1,1,1,1651131,,,
2013,1,2,1,0,,1651131,,,
2014,1,2,1,0,,1651131,,,
2015,1,2,1,1,2,1651131,,,
2016,1,2,1,1,3,1651131,,,
2017,1,2,1,0,,1651131,,,
2016,0,5,3,1,1,1651159,,,
2017,0,3,3,0,,1651159,,,
2017,1,2,1,1,1,1651208,,,
2015,2,2,1,1,1,1651214,,,
2016,3,2,2,0,,1651214,,,
2017,2,2,1,0,,1651214,,,
2015,0,2,0,1,1,1651276,,,
2016,1,2,1,1,2,1651276,,,
2017,1,2,0,0,,1651276,,,
2016,2,1,1,1,1,1651307,,,
2017,2,1,1,0,,1651307,,,
2017,0,1,0,1,1,1651326,,,
2016,0,2,4,1,1,1651390,,,
2017,0,2,4,0,,1651390,,,
2015,0,1,2,1,1,1651420,,,
2016,0,1,2,0,,1651420,,,
2017,0,1,2,1,2,1651420,,,
2015,0,1,2,1,1,1651431,,,
2016,0,1,2,0,,1651431,,,
2017,0,1,3,1,2,1651431,,,
2015,1,1,0,1,1,1651460,,,
2016,1,1,0,0,,1651460,,,
2017,1,1,0,0,,1651460,,,
2015,0,3,2,1,1,1651484,,,
2016,0,3,1,1,2,1651484,,,
2017,0,3,1,1,3,1651484,,,
2015,0,1,0,1,1,1651501,,,
2016,0,1,0,1,2,1651501,,,
2017,0,1,0,0,,1651501,,,
2015,0,2,0,1,1,1651511,,,
2016,0,2,0,0,,1651511,,,
2017,3,3,1,1,2,1651511,,,
2015,1,1,0,1,1,1651513,,,
2016,1,1,0,0,,1651513,,,
2017,1,1,0,0,,1651513,,,
2015,0,1,1,1,1,1651531,,,
2016,0,1,1,0,,1651531,,,
2017,0,1,1,0,,1651531,,,
2015,1,1,5,1,1,1651573,,,
2016,1,1,5,0,,1651573,,,
2017,1,1,5,1,2,1651573,,,
2015,0,1,2,1,1,1651590,,,
2016,0,2,1,1,2,1651590,,,
2017,0,2,1,0,,1651590,,,
2015,0,1,0,1,1,1651668,,,
2016,0,1,0,0,,1651668,,,
2017,0,1,0,1,2,1651668,,,
2017,0,2,1,1,1,1651674,,,
2017,0,2,1,1,1,1651855,,,
2017,2,3,0,1,1,1651873,,,
2016,0,1,0,1,1,1651878,,,
2017,0,1,0,0,,1651878,,,
2015,2,1,3,1,1,1651891,,,
2016,2,1,3,0,,1651891,,,
2017,2,1,3,1,2,1651891,,,
2015,2,1,2,1,1,1651900,,,
2016,2,1,1,0,,1651900,,,
2017,1,1,1,1,2,1651900,,,
2017,0,1,0,1,1,1651938,,,
2017,0,1,1,1,1,1652001,,,
2016,0,1,0,1,1,1652047,,,
2017,0,1,0,0,,1652047,,,
2015,0,1,0,1,1,1652071,,,
2016,0,1,0,1,2,1652071,,,
2017,0,1,1,1,3,1652071,,,
2015,1,1,2,1,1,1652083,,,
2016,1,1,2,0,,1652083,,,
2017,2,1,2,1,2,1652083,,,
2017,1,3,0,1,1,1652112,,,
2015,0,2,2,1,1,1652117,,,
2016,0,2,3,1,2,1652117,,,
2017,0,2,4,1,3,1652117,,,
2015,2,1,2,1,1,1652128,,,
2016,2,1,1,0,,1652128,,,
2017,2,1,2,1,2,1652128,,,
2016,0,2,2,1,1,1652214,,,
2017,1,2,1,0,,1652214,,,
2016,0,2,1,1,1,1652266,,,
2017,0,3,1,1,2,1652266,,,
2016,1,3,0,1,1,1652335,,,
2017,1,3,0,0,,1652335,,,
2017,0,2,3,1,1,1652492,,,
2015,1,1,2,1,1,1652504,,,
2016,1,1,2,0,,1652504,,,
2017,2,1,3,1,2,1652504,,,
2015,0,2,1,1,1,1652512,,,
2016,0,2,1,0,,1652512,,,
2017,2,2,1,1,2,1652512,,,
2017,4,2,3,1,1,1652560,,,
2015,0,1,3,1,1,1652640,,,
